OrderID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,ProductID,SupplierID,OrderQty,IsLate
ORD04573,2023-11-16,2023-11-30,2023-11-30,P0034,S002,371,0
ORD04769,2023-11-16,2023-11-29,2023-11-29,P0050,S002,450,0
ORD04851,2023-11-16,2023-11-27,2023-11-27,P0009,S018,139,0
ORD00623,2023-11-17,2023-12-02,2023-11-30,P0071,S020,193,0
ORD00633,2023-11-17,2023-11-25,2023-11-25,P0088,S003,227,0
ORD00658,2023-11-17,2023-11-23,2023-11-21,P0081,S003,25,0
ORD00840,2023-11-17,2023-11-28,2023-12-01,P0055,S008,169,1
ORD01150,2023-11-17,2023-11-30,2023-12-08,P0019,S002,133,1
ORD01434,2023-11-17,2023-12-01,2023-12-10,P0051,S007,490,1
ORD01677,2023-11-17,2023-11-25,2023-11-23,P0084,S003,82,0
ORD01958,2023-11-17,2023-12-02,2023-12-02,P0018,S002,310,0
ORD01974,2023-11-17,2023-12-01,2023-12-01,P0078,S004,286,0
ORD02163,2023-11-17,2023-11-23,2023-11-23,P0063,S015,13,0
ORD02406,2023-11-17,2023-11-25,2023-11-25,P0091,S017,263,0
ORD02497,2023-11-17,2023-12-01,2023-12-04,P0074,S005,81,1
ORD03696,2023-11-17,2023-11-27,2023-11-30,P0061,S012,219,1
ORD03863,2023-11-17,2023-11-27,2023-11-28,P0065,S019,449,1
ORD01209,2023-11-18,2023-12-02,2023-12-01,P0006,S009,345,0
ORD01633,2023-11-18,2023-11-23,2023-11-23,P0014,S020,287,0
ORD01822,2023-11-18,2023-12-01,2023-12-08,P0013,S015,80,1
ORD02255,2023-11-18,2023-11-30,2023-11-29,P0039,S020,430,0
ORD02270,2023-11-18,2023-12-03,2023-12-03,P0073,S014,102,0
ORD02377,2023-11-18,2023-12-03,2023-12-05,P0011,S002,20,1
ORD02563,2023-11-18,2023-12-02,2023-12-09,P0050,S016,170,1
ORD03542,2023-11-18,2023-11-30,2023-11-30,P0075,S001,451,0
ORD04192,2023-11-18,2023-11-23,2023-11-22,P0001,S018,96,0
ORD04927,2023-11-18,2023-12-01,2023-11-30,P0036,S006,285,0
ORD00456,2023-11-19,2023-12-03,2023-12-03,P0003,S003,43,0
ORD00735,2023-11-19,2023-12-01,2023-11-30,P0047,S004,194,0
ORD00772,2023-11-19,2023-12-02,2023-12-01,P0062,S002,336,0
ORD00954,2023-11-19,2023-12-03,2023-12-04,P0085,S016,159,1
ORD01625,2023-11-19,2023-11-26,2023-11-24,P0093,S013,232,0
ORD01965,2023-11-19,2023-12-03,2023-12-02,P0038,S013,59,0
ORD02749,2023-11-19,2023-11-24,2023-11-23,P0070,S008,95,0
ORD03371,2023-11-19,2023-11-28,2023-11-27,P0100,S014,216,0
ORD03533,2023-11-19,2023-12-03,2023-12-12,P0067,S012,61,1
ORD03550,2023-11-19,2023-11-27,2023-11-25,P0069,S011,423,0
ORD03987,2023-11-19,2023-11-24,2023-11-24,P0027,S010,25,0
ORD04460,2023-11-19,2023-12-04,2023-12-03,P0032,S016,79,0
ORD04946,2023-11-19,2023-11-27,2023-11-25,P0039,S011,329,0
ORD00151,2023-11-20,2023-11-26,2023-11-24,P0087,S011,207,0
ORD00813,2023-11-20,2023-11-25,2023-11-25,P0041,S013,286,0
ORD00991,2023-11-20,2023-11-28,2023-12-02,P0004,S015,378,1
ORD00998,2023-11-20,2023-11-29,2023-11-29,P0059,S002,322,0
ORD01318,2023-11-20,2023-12-04,2023-12-03,P0006,S007,92,0
ORD01440,2023-11-20,2023-12-05,2023-12-03,P0018,S013,180,0
ORD01739,2023-11-20,2023-11-25,2023-12-01,P0045,S020,257,1
ORD01750,2023-11-20,2023-12-02,2023-12-03,P0066,S003,139,1
ORD01932,2023-11-20,2023-11-27,2023-11-27,P0022,S007,71,0
ORD01963,2023-11-20,2023-11-28,2023-11-27,P0068,S019,346,0
ORD01981,2023-11-20,2023-11-25,2023-11-27,P0049,S008,345,1
ORD02047,2023-11-20,2023-11-25,2023-11-23,P0050,S006,89,0
ORD02422,2023-11-20,2023-12-01,2023-12-08,P0085,S005,473,1
ORD02515,2023-11-20,2023-12-02,2023-12-01,P0031,S004,319,0
ORD02627,2023-11-20,2023-12-03,2023-12-13,P0067,S011,359,1
ORD02802,2023-11-20,2023-11-27,2023-11-26,P0097,S013,158,0
ORD03173,2023-11-20,2023-12-05,2023-12-03,P0062,S020,376,0
ORD03360,2023-11-20,2023-11-28,2023-11-26,P0048,S016,325,0
ORD03370,2023-11-20,2023-11-26,2023-11-25,P0086,S006,416,0
ORD03399,2023-11-20,2023-11-29,2023-12-09,P0012,S019,332,1
ORD03526,2023-11-20,2023-12-01,2023-11-30,P0014,S018,136,0
ORD04370,2023-11-20,2023-11-30,2023-12-08,P0090,S010,48,1
ORD00108,2023-11-21,2023-12-04,2023-12-03,P0077,S019,281,0
ORD00598,2023-11-21,2023-11-27,2023-11-26,P0059,S019,347,0
ORD00643,2023-11-21,2023-11-30,2023-11-28,P0083,S005,201,0
ORD00801,2023-11-21,2023-12-01,2023-11-29,P0070,S014,119,0
ORD00950,2023-11-21,2023-12-05,2023-12-05,P0044,S018,283,0
ORD01312,2023-11-21,2023-11-26,2023-12-06,P0087,S008,61,1
ORD01717,2023-11-21,2023-12-04,2023-12-04,P0086,S015,158,0
ORD02156,2023-11-21,2023-11-29,2023-11-28,P0011,S003,253,0
ORD03672,2023-11-21,2023-11-28,2023-11-26,P0060,S005,24,0
ORD04266,2023-11-21,2023-11-26,2023-11-24,P0075,S012,206,0
ORD04327,2023-11-21,2023-12-04,2023-12-02,P0032,S019,88,0
ORD04772,2023-11-21,2023-11-29,2023-11-27,P0049,S006,231,0
ORD04891,2023-11-21,2023-12-03,2023-12-06,P0071,S012,331,1
ORD04980,2023-11-21,2023-11-30,2023-11-29,P0086,S004,312,0
ORD00752,2023-11-22,2023-12-03,2023-12-01,P0069,S019,168,0
ORD01085,2023-11-22,2023-11-27,2023-12-06,P0082,S012,489,1
ORD01481,2023-11-22,2023-11-28,2023-12-05,P0016,S006,151,1
ORD02088,2023-11-22,2023-12-06,2023-12-07,P0069,S002,388,1
ORD02245,2023-11-22,2023-11-30,2023-11-28,P0020,S020,286,0
ORD02411,2023-11-22,2023-12-01,2023-11-29,P0082,S019,156,0
ORD02482,2023-11-22,2023-12-04,2023-12-06,P0012,S001,381,1
ORD02792,2023-11-22,2023-11-29,2023-11-30,P0035,S017,420,1
ORD03378,2023-11-22,2023-11-30,2023-12-02,P0069,S016,38,1
ORD03648,2023-11-22,2023-12-03,2023-12-03,P0048,S010,73,0
ORD04996,2023-11-22,2023-12-06,2023-12-05,P0087,S010,482,0
ORD00314,2023-11-23,2023-12-05,2023-12-05,P0001,S020,282,0
ORD00889,2023-11-23,2023-11-28,2023-11-26,P0037,S007,140,0
ORD00961,2023-11-23,2023-12-01,2023-11-30,P0007,S006,338,0
ORD01149,2023-11-23,2023-12-07,2023-12-06,P0073,S018,382,0
ORD01354,2023-11-23,2023-12-02,2023-12-01,P0093,S017,327,0
ORD01857,2023-11-23,2023-12-06,2023-12-11,P0063,S019,234,1
ORD02094,2023-11-23,2023-12-04,2023-12-04,P0096,S010,141,0
ORD02148,2023-11-23,2023-12-06,2023-12-04,P0026,S001,196,0
ORD02362,2023-11-23,2023-12-04,2023-12-04,P0048,S006,388,0
ORD02506,2023-11-23,2023-12-01,2023-12-02,P0038,S004,71,1
ORD04213,2023-11-23,2023-11-28,2023-11-26,P0036,S015,424,0
ORD04386,2023-11-23,2023-12-05,2023-12-12,P0018,S003,399,1
ORD00074,2023-11-24,2023-12-03,2023-12-02,P0026,S014,206,0
ORD00174,2023-11-24,2023-12-06,2023-12-14,P0077,S020,284,1
ORD00216,2023-11-24,2023-12-06,2023-12-04,P0038,S001,338,0
ORD00264,2023-11-24,2023-12-05,2023-12-05,P0052,S013,352,0
ORD01421,2023-11-24,2023-12-05,2023-12-12,P0025,S015,213,1
ORD01559,2023-11-24,2023-12-02,2023-12-01,P0091,S012,244,0
ORD02599,2023-11-24,2023-11-29,2023-12-06,P0018,S020,10,1
ORD02810,2023-11-24,2023-12-03,2023-12-07,P0027,S002,401,1
ORD03028,2023-11-24,2023-12-04,2023-12-03,P0080,S015,43,0
ORD03553,2023-11-24,2023-12-05,2023-12-04,P0022,S017,70,0
ORD04243,2023-11-24,2023-12-06,2023-12-04,P0007,S015,457,0
ORD00215,2023-11-25,2023-12-04,2023-12-02,P0054,S019,326,0
ORD00498,2023-11-25,2023-12-06,2023-12-05,P0048,S018,105,0
ORD00639,2023-11-25,2023-12-01,2023-11-29,P0006,S020,368,0
ORD00790,2023-11-25,2023-12-10,2023-12-08,P0090,S013,312,0
ORD01066,2023-11-25,2023-12-09,2023-12-08,P0026,S007,21,0
ORD01266,2023-11-25,2023-12-09,2023-12-18,P0038,S005,224,1
ORD01766,2023-11-25,2023-12-05,2023-12-05,P0004,S004,124,0
ORD01862,2023-11-25,2023-12-07,2023-12-07,P0074,S017,433,0
ORD02127,2023-11-25,2023-12-09,2023-12-09,P0032,S004,246,0
ORD02189,2023-11-25,2023-12-06,2023-12-05,P0007,S014,435,0
ORD02329,2023-11-25,2023-11-30,2023-11-30,P0039,S011,207,0
ORD02374,2023-11-25,2023-12-09,2023-12-09,P0020,S013,220,0
ORD02546,2023-11-25,2023-12-05,2023-12-10,P0060,S002,342,1
ORD03026,2023-11-25,2023-12-03,2023-12-02,P0005,S001,137,0
ORD03456,2023-11-25,2023-12-03,2023-12-06,P0030,S012,386,1
ORD03659,2023-11-25,2023-12-08,2023-12-08,P0014,S014,397,0
ORD04088,2023-11-25,2023-12-10,2023-12-09,P0002,S003,329,0
ORD04206,2023-11-25,2023-12-05,2023-12-14,P0098,S003,56,1
ORD04715,2023-11-25,2023-12-06,2023-12-04,P0011,S008,401,0
ORD04875,2023-11-25,2023-12-05,2023-12-06,P0009,S012,174,1
ORD00981,2023-11-26,2023-12-08,2023-12-08,P0005,S004,47,0
ORD01269,2023-11-26,2023-12-09,2023-12-07,P0084,S007,236,0
ORD01761,2023-11-26,2023-12-01,2023-11-30,P0017,S019,440,0
ORD01991,2023-11-26,2023-12-06,2023-12-08,P0013,S010,297,1
ORD02795,2023-11-26,2023-12-09,2023-12-08,P0032,S006,274,0
ORD02921,2023-11-26,2023-12-06,2023-12-06,P0052,S018,339,0
ORD02944,2023-11-26,2023-12-05,2023-12-05,P0005,S004,407,0
ORD02957,2023-11-26,2023-12-06,2023-12-06,P0027,S004,12,0
ORD03567,2023-11-26,2023-12-01,2023-12-05,P0055,S002,200,1
ORD04280,2023-11-26,2023-12-10,2023-12-09,P0075,S013,398,0
ORD04607,2023-11-26,2023-12-06,2023-12-09,P0021,S020,126,1
ORD00145,2023-11-27,2023-12-11,2023-12-10,P0060,S003,307,0
ORD00375,2023-11-27,2023-12-10,2023-12-15,P0018,S006,105,1
ORD01050,2023-11-27,2023-12-06,2023-12-07,P0030,S001,437,1
ORD01166,2023-11-27,2023-12-02,2023-11-30,P0007,S020,363,0
ORD01378,2023-11-27,2023-12-07,2023-12-06,P0023,S017,174,0
ORD01547,2023-11-27,2023-12-07,2023-12-05,P0066,S007,319,0
ORD01630,2023-11-27,2023-12-03,2023-12-03,P0094,S013,394,0
ORD01661,2023-11-27,2023-12-06,2023-12-07,P0083,S001,26,1
ORD01720,2023-11-27,2023-12-02,2023-12-02,P0065,S013,155,0
ORD01789,2023-11-27,2023-12-03,2023-12-04,P0005,S008,304,1
ORD01849,2023-11-27,2023-12-08,2023-12-06,P0085,S016,102,0
ORD02013,2023-11-27,2023-12-07,2023-12-05,P0078,S013,151,0
ORD02731,2023-11-27,2023-12-08,2023-12-17,P0066,S016,338,1
ORD03201,2023-11-27,2023-12-04,2023-12-02,P0092,S018,313,0
ORD03369,2023-11-27,2023-12-05,2023-12-03,P0087,S018,296,0
ORD03630,2023-11-27,2023-12-07,2023-12-14,P0006,S011,303,1
ORD04445,2023-11-27,2023-12-04,2023-12-02,P0044,S001,230,0
ORD04515,2023-11-27,2023-12-09,2023-12-08,P0012,S007,64,0
ORD04678,2023-11-27,2023-12-10,2023-12-09,P0072,S013,323,0
ORD00635,2023-11-28,2023-12-13,2023-12-21,P0092,S003,179,1
ORD01062,2023-11-28,2023-12-10,2023-12-08,P0086,S010,85,0
ORD01220,2023-11-28,2023-12-10,2023-12-08,P0068,S005,52,0
ORD02029,2023-11-28,2023-12-04,2023-12-05,P0079,S018,467,1
ORD02473,2023-11-28,2023-12-12,2023-12-11,P0028,S008,271,0
ORD02558,2023-11-28,2023-12-08,2023-12-07,P0092,S016,148,0
ORD03075,2023-11-28,2023-12-05,2023-12-04,P0087,S003,428,0
ORD03315,2023-11-28,2023-12-09,2023-12-09,P0017,S020,443,0
ORD03348,2023-11-28,2023-12-11,2023-12-10,P0095,S001,430,0
ORD03960,2023-11-28,2023-12-09,2023-12-07,P0098,S017,178,0
ORD04390,2023-11-28,2023-12-05,2023-12-14,P0057,S014,408,1
ORD04844,2023-11-28,2023-12-11,2023-12-11,P0036,S014,378,0
ORD00090,2023-11-29,2023-12-05,2023-12-06,P0039,S014,262,1
ORD00197,2023-11-29,2023-12-07,2023-12-07,P0095,S009,105,0
ORD00320,2023-11-29,2023-12-05,2023-12-04,P0071,S002,253,0
ORD00423,2023-11-29,2023-12-08,2023-12-06,P0031,S003,39,0
ORD00667,2023-11-29,2023-12-05,2023-12-03,P0082,S011,434,0
ORD01041,2023-11-29,2023-12-13,2023-12-11,P0027,S016,395,0
ORD01337,2023-11-29,2023-12-09,2023-12-08,P0036,S002,72,0
ORD03099,2023-11-29,2023-12-07,2023-12-06,P0004,S002,413,0
ORD04162,2023-11-29,2023-12-04,2023-12-02,P0038,S016,44,0
ORD04659,2023-11-29,2023-12-04,2023-12-14,P0032,S005,215,1
ORD04681,2023-11-29,2023-12-08,2023-12-12,P0035,S002,218,1
ORD04761,2023-11-29,2023-12-08,2023-12-07,P0098,S010,293,0
ORD04950,2023-11-29,2023-12-12,2023-12-12,P0087,S007,264,0
ORD00257,2023-11-30,2023-12-08,2023-12-06,P0005,S019,477,0
ORD00528,2023-11-30,2023-12-13,2023-12-14,P0061,S014,476,1
ORD00692,2023-11-30,2023-12-09,2023-12-18,P0055,S019,299,1
ORD00967,2023-11-30,2023-12-10,2023-12-10,P0033,S009,345,0
ORD01535,2023-11-30,2023-12-08,2023-12-08,P0024,S004,451,0
ORD02906,2023-11-30,2023-12-06,2023-12-06,P0042,S006,300,0
ORD03662,2023-11-30,2023-12-13,2023-12-17,P0028,S012,217,1
ORD03990,2023-11-30,2023-12-09,2023-12-08,P0097,S010,494,0
ORD04566,2023-11-30,2023-12-05,2023-12-03,P0093,S007,111,0
ORD00283,2023-12-01,2023-12-07,2023-12-16,P0051,S012,280,1
ORD00384,2023-12-01,2023-12-10,2023-12-10,P0058,S008,144,0
ORD00561,2023-12-01,2023-12-06,2023-12-05,P0057,S001,204,0
ORD00983,2023-12-01,2023-12-06,2023-12-05,P0020,S001,368,0
ORD01667,2023-12-01,2023-12-12,2023-12-11,P0083,S013,227,0
ORD01732,2023-12-01,2023-12-10,2023-12-14,P0093,S008,409,1
ORD01888,2023-12-01,2023-12-14,2023-12-13,P0090,S008,287,0
ORD02095,2023-12-01,2023-12-12,2023-12-12,P0074,S003,143,0
ORD03142,2023-12-01,2023-12-10,2023-12-09,P0095,S012,84,0
ORD03534,2023-12-01,2023-12-09,2023-12-07,P0017,S009,249,0
ORD04387,2023-12-01,2023-12-12,2023-12-11,P0049,S012,457,0
ORD04389,2023-12-01,2023-12-07,2023-12-07,P0049,S009,270,0
ORD00110,2023-12-02,2023-12-10,2023-12-10,P0053,S018,183,0
ORD00140,2023-12-02,2023-12-09,2023-12-07,P0064,S003,247,0
ORD00537,2023-12-02,2023-12-11,2023-12-10,P0052,S016,208,0
ORD00591,2023-12-02,2023-12-12,2023-12-13,P0029,S015,442,1
ORD01779,2023-12-02,2023-12-15,2023-12-18,P0029,S005,479,1
ORD02118,2023-12-02,2023-12-17,2023-12-16,P0075,S006,344,0
ORD03149,2023-12-02,2023-12-07,2023-12-07,P0078,S018,411,0
ORD03247,2023-12-02,2023-12-11,2023-12-09,P0044,S019,26,0
ORD03294,2023-12-02,2023-12-09,2023-12-07,P0096,S007,66,0
ORD04369,2023-12-02,2023-12-11,2023-12-14,P0069,S003,245,1
ORD04379,2023-12-02,2023-12-11,2023-12-11,P0018,S016,334,0
ORD04488,2023-12-02,2023-12-14,2023-12-18,P0084,S002,322,1
ORD00355,2023-12-03,2023-12-10,2023-12-10,P0073,S012,340,0
ORD00441,2023-12-03,2023-12-12,2023-12-21,P0031,S013,224,1
ORD00593,2023-12-03,2023-12-15,2023-12-19,P0001,S012,184,1
ORD00602,2023-12-03,2023-12-17,2023-12-15,P0050,S020,224,0
ORD00796,2023-12-03,2023-12-17,2023-12-17,P0072,S008,393,0
ORD01359,2023-12-03,2023-12-08,2023-12-17,P0007,S005,226,1
ORD01921,2023-12-03,2023-12-14,2023-12-12,P0011,S005,499,0
ORD02532,2023-12-03,2023-12-17,2023-12-15,P0006,S006,128,0
ORD02689,2023-12-03,2023-12-16,2023-12-15,P0042,S016,338,0
ORD02750,2023-12-03,2023-12-15,2023-12-15,P0053,S001,464,0
ORD02916,2023-12-03,2023-12-08,2023-12-07,P0036,S006,204,0
ORD03322,2023-12-03,2023-12-17,2023-12-16,P0029,S020,112,0
ORD03422,2023-12-03,2023-12-10,2023-12-10,P0076,S018,178,0
ORD03626,2023-12-03,2023-12-16,2023-12-16,P0097,S011,379,0
ORD03985,2023-12-03,2023-12-18,2023-12-17,P0001,S005,112,0
ORD04563,2023-12-03,2023-12-08,2023-12-06,P0007,S005,54,0
ORD04687,2023-12-03,2023-12-10,2023-12-10,P0023,S018,26,0
ORD04835,2023-12-03,2023-12-13,2023-12-16,P0026,S014,452,1
ORD00057,2023-12-04,2023-12-11,2023-12-10,P0045,S016,180,0
ORD00105,2023-12-04,2023-12-13,2023-12-13,P0008,S017,255,0
ORD00414,2023-12-04,2023-12-12,2023-12-10,P0025,S010,392,0
ORD00832,2023-12-04,2023-12-10,2023-12-17,P0030,S012,204,1
ORD00868,2023-12-04,2023-12-11,2023-12-11,P0099,S005,374,0
ORD01429,2023-12-04,2023-12-15,2023-12-14,P0007,S004,316,0
ORD01499,2023-12-04,2023-12-10,2023-12-08,P0004,S003,92,0
ORD02322,2023-12-04,2023-12-10,2023-12-10,P0085,S019,345,0
ORD02368,2023-12-04,2023-12-14,2023-12-12,P0098,S020,415,0
ORD02531,2023-12-04,2023-12-14,2023-12-13,P0009,S018,414,0
ORD02904,2023-12-04,2023-12-09,2023-12-07,P0058,S012,489,0
ORD03064,2023-12-04,2023-12-19,2023-12-17,P0034,S001,58,0
ORD03083,2023-12-04,2023-12-11,2023-12-11,P0078,S013,484,0
ORD03382,2023-12-04,2023-12-12,2023-12-12,P0052,S003,348,0
ORD03642,2023-12-04,2023-12-17,2023-12-16,P0063,S005,103,0
ORD04036,2023-12-04,2023-12-12,2023-12-12,P0058,S012,325,0
ORD04131,2023-12-04,2023-12-18,2023-12-18,P0078,S003,14,0
ORD00036,2023-12-05,2023-12-16,2023-12-20,P0083,S007,86,1
ORD00287,2023-12-05,2023-12-19,2023-12-19,P0031,S014,115,0
ORD00583,2023-12-05,2023-12-17,2023-12-15,P0083,S008,207,0
ORD02549,2023-12-05,2023-12-12,2023-12-12,P0089,S019,260,0
ORD02619,2023-12-05,2023-12-20,2023-12-23,P0098,S015,478,1
ORD02674,2023-12-05,2023-12-14,2023-12-14,P0050,S018,297,0
ORD02756,2023-12-05,2023-12-13,2023-12-13,P0016,S015,381,0
ORD03005,2023-12-05,2023-12-10,2023-12-12,P0015,S005,67,1
ORD03392,2023-12-05,2023-12-12,2023-12-12,P0074,S003,134,0
ORD04751,2023-12-05,2023-12-15,2023-12-13,P0069,S010,247,0
ORD04893,2023-12-05,2023-12-14,2023-12-12,P0064,S015,386,0
ORD01498,2023-12-06,2023-12-14,2023-12-14,P0097,S018,493,0
ORD01872,2023-12-06,2023-12-14,2023-12-12,P0079,S002,369,0
ORD01967,2023-12-06,2023-12-12,2023-12-18,P0085,S014,68,1
ORD02724,2023-12-06,2023-12-18,2023-12-17,P0056,S008,35,0
ORD03355,2023-12-06,2023-12-12,2023-12-10,P0039,S007,126,0
ORD03609,2023-12-06,2023-12-15,2023-12-15,P0084,S017,160,0
ORD03909,2023-12-06,2023-12-13,2023-12-12,P0058,S013,98,0
ORD04377,2023-12-06,2023-12-21,2023-12-23,P0053,S014,290,1
ORD04614,2023-12-06,2023-12-16,2023-12-14,P0100,S020,475,0
ORD04618,2023-12-06,2023-12-16,2023-12-14,P0026,S014,351,0
ORD04969,2023-12-06,2023-12-21,2023-12-19,P0062,S003,78,0
ORD00112,2023-12-07,2023-12-17,2023-12-15,P0061,S009,44,0
ORD00402,2023-12-07,2023-12-12,2023-12-11,P0093,S006,368,0
ORD01160,2023-12-07,2023-12-20,2023-12-22,P0031,S019,317,1
ORD01449,2023-12-07,2023-12-22,2023-12-22,P0078,S008,456,0
ORD01930,2023-12-07,2023-12-21,2023-12-26,P0044,S005,170,1
ORD02149,2023-12-07,2023-12-18,2023-12-17,P0065,S002,44,0
ORD02200,2023-12-07,2023-12-21,2023-12-19,P0074,S007,88,0
ORD03011,2023-12-07,2023-12-20,2023-12-25,P0023,S010,61,1
ORD03493,2023-12-07,2023-12-18,2023-12-22,P0060,S019,352,1
ORD03565,2023-12-07,2023-12-18,2023-12-18,P0065,S010,399,0
ORD03694,2023-12-07,2023-12-21,2023-12-29,P0061,S001,462,1
ORD04172,2023-12-07,2023-12-18,2023-12-17,P0064,S017,190,0
ORD04309,2023-12-07,2023-12-12,2023-12-12,P0084,S006,24,0
ORD04346,2023-12-07,2023-12-22,2023-12-29,P0090,S003,476,1
ORD04353,2023-12-07,2023-12-19,2023-12-19,P0088,S014,150,0
ORD04644,2023-12-07,2023-12-17,2023-12-16,P0097,S010,360,0
ORD04839,2023-12-07,2023-12-18,2023-12-28,P0089,S012,401,1
ORD00128,2023-12-08,2023-12-13,2023-12-11,P0008,S010,13,0
ORD00268,2023-12-08,2023-12-20,2023-12-19,P0088,S004,267,0
ORD01057,2023-12-08,2023-12-15,2023-12-16,P0041,S005,304,1
ORD01069,2023-12-08,2023-12-19,2023-12-26,P0048,S012,207,1
ORD01118,2023-12-08,2023-12-19,2023-12-17,P0036,S020,85,0
ORD01295,2023-12-08,2023-12-15,2023-12-14,P0012,S015,419,0
ORD01796,2023-12-08,2023-12-19,2023-12-19,P0034,S016,461,0
ORD02035,2023-12-08,2023-12-14,2023-12-23,P0019,S002,383,1
ORD02399,2023-12-08,2023-12-21,2023-12-21,P0017,S011,422,0
ORD02538,2023-12-08,2023-12-21,2023-12-23,P0062,S005,272,1
ORD02713,2023-12-08,2023-12-16,2023-12-15,P0045,S013,79,0
ORD03239,2023-12-08,2023-12-14,2023-12-14,P0011,S020,61,0
ORD04223,2023-12-08,2023-12-13,2023-12-12,P0095,S020,55,0
ORD04472,2023-12-08,2023-12-19,2023-12-19,P0090,S001,229,0
ORD04999,2023-12-08,2023-12-23,2023-12-31,P0087,S001,379,1
ORD00177,2023-12-09,2023-12-22,2023-12-22,P0068,S003,288,0
ORD00628,2023-12-09,2023-12-21,2023-12-31,P0080,S012,134,1
ORD01530,2023-12-09,2023-12-17,2023-12-27,P0074,S017,255,1
ORD01601,2023-12-09,2023-12-24,2023-12-24,P0043,S001,194,0
ORD01954,2023-12-09,2023-12-19,2023-12-17,P0029,S004,382,0
ORD02218,2023-12-09,2023-12-19,2023-12-19,P0021,S006,25,0
ORD02389,2023-12-09,2023-12-24,2023-12-22,P0011,S007,191,0
ORD02554,2023-12-09,2023-12-23,2023-12-23,P0099,S007,362,0
ORD02805,2023-12-09,2023-12-21,2023-12-20,P0036,S003,451,0
ORD02952,2023-12-09,2023-12-22,2023-12-20,P0076,S009,226,0
ORD03159,2023-12-09,2023-12-17,2023-12-17,P0019,S011,284,0
ORD00115,2023-12-10,2023-12-21,2023-12-19,P0097,S004,226,0
ORD00611,2023-12-10,2023-12-18,2023-12-21,P0037,S002,359,1
ORD00648,2023-12-10,2023-12-15,2023-12-13,P0060,S019,340,0
ORD00822,2023-12-10,2023-12-21,2023-12-25,P0042,S014,186,1
ORD00917,2023-12-10,2023-12-16,2023-12-15,P0073,S018,77,0
ORD01167,2023-12-10,2023-12-19,2023-12-18,P0082,S008,500,0
ORD01193,2023-12-10,2023-12-17,2023-12-15,P0006,S012,307,0
ORD01501,2023-12-10,2023-12-25,2024-01-03,P0082,S004,381,1
ORD01828,2023-12-10,2023-12-22,2023-12-20,P0059,S001,439,0
ORD03078,2023-12-10,2023-12-25,2023-12-24,P0006,S016,311,0
ORD03375,2023-12-10,2023-12-17,2023-12-15,P0088,S019,333,0
ORD03611,2023-12-10,2023-12-22,2023-12-21,P0022,S020,297,0
ORD04030,2023-12-10,2023-12-19,2023-12-17,P0090,S013,79,0
ORD04837,2023-12-10,2023-12-15,2023-12-16,P0074,S001,387,1
ORD00237,2023-12-11,2023-12-22,2023-12-20,P0089,S004,332,0
ORD00607,2023-12-11,2023-12-26,2023-12-26,P0065,S005,287,0
ORD00815,2023-12-11,2023-12-23,2023-12-21,P0065,S013,56,0
ORD00969,2023-12-11,2023-12-19,2023-12-17,P0089,S019,102,0
ORD01113,2023-12-11,2023-12-22,2023-12-20,P0087,S004,53,0
ORD01232,2023-12-11,2023-12-20,2023-12-23,P0002,S013,107,1
ORD01247,2023-12-11,2023-12-23,2023-12-23,P0080,S012,116,0
ORD01497,2023-12-11,2023-12-23,2023-12-22,P0015,S018,256,0
ORD02033,2023-12-11,2023-12-18,2023-12-16,P0093,S011,493,0
ORD02780,2023-12-11,2023-12-24,2023-12-23,P0034,S004,91,0
ORD03676,2023-12-11,2023-12-18,2023-12-18,P0069,S007,434,0
ORD03970,2023-12-11,2023-12-24,2023-12-23,P0016,S019,297,0
ORD04132,2023-12-11,2023-12-21,2023-12-21,P0043,S016,441,0
ORD04348,2023-12-11,2023-12-22,2023-12-20,P0029,S001,121,0
ORD04857,2023-12-11,2023-12-19,2023-12-18,P0083,S006,125,0
ORD00614,2023-12-12,2023-12-20,2023-12-18,P0050,S018,131,0
ORD00704,2023-12-12,2023-12-22,2023-12-23,P0021,S002,54,1
ORD00914,2023-12-12,2023-12-18,2023-12-18,P0055,S002,210,0
ORD01038,2023-12-12,2023-12-17,2023-12-23,P0060,S012,326,1
ORD01139,2023-12-12,2023-12-22,2023-12-20,P0044,S007,95,0
ORD01404,2023-12-12,2023-12-19,2023-12-29,P0063,S018,23,1
ORD01833,2023-12-12,2023-12-21,2023-12-19,P0001,S005,422,0
ORD02300,2023-12-12,2023-12-22,2023-12-20,P0053,S010,83,0
ORD02937,2023-12-12,2023-12-26,2023-12-28,P0062,S017,316,1
ORD04861,2023-12-12,2023-12-17,2023-12-26,P0048,S007,110,1
ORD04975,2023-12-12,2023-12-22,2023-12-20,P0039,S019,436,0
ORD00356,2023-12-13,2023-12-23,2023-12-22,P0014,S013,15,0
ORD00392,2023-12-13,2023-12-25,2023-12-23,P0035,S013,331,0
ORD00553,2023-12-13,2023-12-28,2023-12-28,P0089,S001,459,0
ORD00572,2023-12-13,2023-12-24,2023-12-24,P0098,S011,465,0
ORD01251,2023-12-13,2023-12-20,2023-12-18,P0005,S006,423,0
ORD01468,2023-12-13,2023-12-28,2023-12-27,P0078,S001,243,0
ORD02762,2023-12-13,2023-12-27,2023-12-25,P0043,S017,463,0
ORD03179,2023-12-13,2023-12-18,2023-12-19,P0059,S004,437,1
